"id","name","code","user_type_id/id","group_id/id","chart_template_id/id","tax_ids/id","reconcile","note"
"pcg_4582","Organismes internationaux, subventions à recevoir","4582","account.data_account_type_receivable","l10n_ohada.gc_458","l10n_ohada.ohada_chart_template",,"True",
"pcg_4611","Apporteurs, apports en nature","4611","account.data_account_type_receivable","l10n_ohada.gc_461","l10n_ohada.ohada_chart_template",,"True",
"pcg_4612","Apporteurs, apports en numéraire","4612","account.data_account_type_receivable","l10n_ohada.gc_461","l10n_ohada.ohada_chart_template",,"True",
"pcg_4613","Apporteurs, capital souscrit appelé non versé","4613","account.data_account_type_receivable","l10n_ohada.gc_461","l10n_ohada.ohada_chart_template",,"True",
"pcg_4614","Apporteurs, compte d'apport, opérations de restructuration (fusion...)","4614","account.data_account_type_receivable","l10n_ohada.gc_461","l10n_ohada.ohada_chart_template",,"True",
"pcg_4615","Apporteurs, versements reçus sur augmentation de capital","4615","account.data_account_type_receivable","l10n_ohada.gc_461","l10n_ohada.ohada_chart_template",,"True",
"pcg_4616","Apporteurs, versements anticipés","4616","account.data_account_type_receivable","l10n_ohada.gc_461","l10n_ohada.ohada_chart_template",,"True",
"pcg_4617","Apporteurs défaillants","4617","account.data_account_type_receivable","l10n_ohada.gc_461","l10n_ohada.ohada_chart_template",,"True",
"pcg_4618","Apporteurs, titres à échanger","4618","account.data_account_type_receivable","l10n_ohada.gc_461","l10n_ohada.ohada_chart_template",,"True",
"pcg_4619","Apporteurs, capital à rembourser","4619","account.data_account_type_receivable","l10n_ohada.gc_461","l10n_ohada.ohada_chart_template",,"True",
"pcg_4621","Principal","4621","account.data_account_type_receivable","l10n_ohada.gc_462","l10n_ohada.ohada_chart_template",,"True",
"pcg_4626","Intérêts courus","4626","account.data_account_type_receivable","l10n_ohada.gc_462","l10n_ohada.ohada_chart_template",,"True",
"pcg_463","ASSOCIÉS, OPÉRATIONS FAITES EN COMMUN et GIE","463","account.data_account_type_receivable","l10n_ohada.gc_46","l10n_ohada.ohada_chart_template",,"True",
"pcg_4631","Opérations courantes","4631","account.data_account_type_receivable","l10n_ohada.gc_463","l10n_ohada.ohada_chart_template",,"True",
"pcg_4632","Intérêts courus","4632","account.data_account_type_receivable","l10n_ohada.gc_463","l10n_ohada.ohada_chart_template",,"True",
"pcg_465","ASSOCIÉS, DIVIDENDES À PAYER","465","account.data_account_type_current_liabilities","l10n_ohada.gc_46","l10n_ohada.ohada_chart_template",,"True",
"pcg_466","GROUPE, COMPTES COURANTS","466","account.data_account_type_receivable","l10n_ohada.gc_46","l10n_ohada.ohada_chart_template",,"True",
"pcg_467","ACTIONNAIRES, RESTANT DÛ SUR CAPITAL APPELÉ","467","account.data_account_type_receivable","l10n_ohada.gc_46","l10n_ohada.ohada_chart_template",,"True",
"pcg_469","ENTITÉS, DIVIDENDES À RECEVOIR (*)","469","account.data_account_type_receivable","l10n_ohada.gc_46","l10n_ohada.ohada_chart_template",,"True","(*) Suggéré par les experts comptables et auteurs Oumar SAMBE et Mamadou Ibra DIALLO"
"pcg_4710","Dépenses en instance de décaissement(*)","4710","account.data_account_type_payable","l10n_ohada.gc_471","l10n_ohada.ohada_chart_template",,"True","(*) Pré-paiements aux employés pour les notes de frais/dépenses. Ce compte est à configurer comme 'Compte fournisseur' dans la fiche de l'employé avant toute comptabilisation de ses notes de frais."
"pcg_4711","Débiteurs divers","4711","account.data_account_type_current_liabilities","l10n_ohada.gc_471","l10n_ohada.ohada_chart_template",,"True",
"pcg_4712","Créditeurs divers","4712","account.data_account_type_current_assets","l10n_ohada.gc_471","l10n_ohada.ohada_chart_template",,"True",
"pcg_4713","Obligataires","4713","account.data_account_type_payable","l10n_ohada.gc_471","l10n_ohada.ohada_chart_template",,"True",
"pcg_4715","Rénumerations d'administrateurs","4715","account.data_account_type_receivable","l10n_ohada.gc_471","l10n_ohada.ohada_chart_template",,"True",
"pcg_4716","Compte d'affacturage","4716","account.data_account_type_current_liabilities","l10n_ohada.gc_471","l10n_ohada.ohada_chart_template",,"True",
"pcg_4717","Débiteurs divers - retenues de garanties","4717","account.data_account_type_receivable","l10n_ohada.gc_471","l10n_ohada.ohada_chart_template",,"True",
"pcg_4718","Apport, compte de fusion et opérations assimilées","4718","account.data_account_type_receivable","l10n_ohada.gc_471","l10n_ohada.ohada_chart_template",,"True",
"pcg_4719","Bons de souscription d'actions et d'obligations","4719","account.data_account_type_equity","l10n_ohada.gc_471","l10n_ohada.ohada_chart_template",,"True",
"pcg_4721","Créances sur cession de titre de placement","4721","account.data_account_type_receivable","l10n_ohada.gc_472","l10n_ohada.ohada_chart_template",,"True",
"pcg_4726","Versements restant à effectuer sur titres de placement non-libérés","4726","account.data_account_type_payable","l10n_ohada.gc_472","l10n_ohada.ohada_chart_template",,"True",
"pcg_4731","Mandants","4731","account.data_account_type_receivable","l10n_ohada.gc_473","l10n_ohada.ohada_chart_template",,"True",
"pcg_4732","Mandataires","4732","account.data_account_type_payable","l10n_ohada.gc_473","l10n_ohada.ohada_chart_template",,"True",
"pcg_4733","Commettants","4733","account.data_account_type_receivable","l10n_ohada.gc_473","l10n_ohada.ohada_chart_template",,"True",
"pcg_4734","Commissionaires","4734","account.data_account_type_payable","l10n_ohada.gc_473","l10n_ohada.ohada_chart_template",,"True",
"pcg_4739","Etat, Collectivités publiques, fonds global d'allocation","4739","account.data_account_type_receivable","l10n_ohada.gc_473","l10n_ohada.ohada_chart_template",,"True",
"pcg_4746","Compte de répartition périodique de charges","4746","account.data_account_type_current_liabilities","l10n_ohada.gc_474","l10n_ohada.ohada_chart_template",,"True",
"pcg_4747","Compte de répartition périodique de produits","4747","account.data_account_type_receivable","l10n_ohada.gc_474","l10n_ohada.ohada_chart_template",,"True",
"pcg_4751","Compte actif","4751","account.data_account_type_receivable","l10n_ohada.gc_475","l10n_ohada.ohada_chart_template",,"True",
"pcg_4752","Compte passif","4752","account.data_account_type_current_liabilities","l10n_ohada.gc_475","l10n_ohada.ohada_chart_template",,"True",
"pcg_476","CHARGES CONSTATÉES D'AVANCE","476","account.data_account_type_receivable","l10n_ohada.gc_47","l10n_ohada.ohada_chart_template",,"True",
"pcg_477","PRODUITS CONSTATÉS D'AVANCE","477","account.data_account_type_current_liabilities","l10n_ohada.gc_47","l10n_ohada.ohada_chart_template",,"True",
"pcg_4781","Diminution des créances d'exploitation et HAO (*)","4781","account.data_account_type_receivable","l10n_ohada.gc_478","l10n_ohada.ohada_chart_template",,"True","(*) FACT - ref. FB et FD du TFT: ce compte n'est pas lu par les états financiers SYSCOHADA. Veuillez utiliser les sous-comptes."
"pcg_47812","Diminution des créances HAO","47812","account.data_account_type_receivable","l10n_ohada.gc_478","l10n_ohada.ohada_chart_template",,"True",
"pcg_47818","Diminution des créances d'exploitation","47818","account.data_account_type_receivable","l10n_ohada.gc_478","l10n_ohada.ohada_chart_template",,"True",
"pcg_4782","Diminution des créances financières","4782","account.data_account_type_receivable","l10n_ohada.gc_478","l10n_ohada.ohada_chart_template",,"True",
"pcg_4783","Augmentation de dettes d'exploitation","4783","account.data_account_type_receivable","l10n_ohada.gc_478","l10n_ohada.ohada_chart_template",,"True",
"pcg_4784","Augmentation de dettes financières","4784","account.data_account_type_receivable","l10n_ohada.gc_478","l10n_ohada.ohada_chart_template",,"True",
"pcg_4786","Différences d'évaluation sur instrument de trésorerie","4786","account.data_account_type_receivable","l10n_ohada.gc_478","l10n_ohada.ohada_chart_template",,"True",
"pcg_4788","Différences compensées par couverture de change","4788","account.data_account_type_receivable","l10n_ohada.gc_478","l10n_ohada.ohada_chart_template",,"True",
"pcg_4791","Augmentation des créances d'exploitation et HAO(*)","4791","account.data_account_type_current_liabilities","l10n_ohada.gc_479","l10n_ohada.ohada_chart_template",,"True","(*) FACT - ref. FB et FD du TFT: ce compte n'est pas lu par les états financiers SYSCOHADA. Veuillez utiliser les sous-comptes."
"pcg_47911","Augmentation des créances d'exploitation","47911","account.data_account_type_current_liabilities","l10n_ohada.gc_479","l10n_ohada.ohada_chart_template",,"True",
"pcg_47918","Augmentation des créances HAO","47918","account.data_account_type_current_liabilities","l10n_ohada.gc_479","l10n_ohada.ohada_chart_template",,"True",
"pcg_4792","Augmentation des créances financières","4792","account.data_account_type_current_liabilities","l10n_ohada.gc_479","l10n_ohada.ohada_chart_template",,"True",
"pcg_4793","Diminution de dettes d'exploitation","4793","account.data_account_type_current_liabilities","l10n_ohada.gc_479","l10n_ohada.ohada_chart_template",,"True",
"pcg_4794","Diminution de dettes financières","4794","account.data_account_type_current_liabilities","l10n_ohada.gc_479","l10n_ohada.ohada_chart_template",,"True",
"pcg_4797","Différences d'évaluation sur instrument de trésorerie","4797","account.data_account_type_current_liabilities","l10n_ohada.gc_479","l10n_ohada.ohada_chart_template",,"True",
"pcg_4798","Différences compensées par couverture de change","4798","account.data_account_type_current_liabilities","l10n_ohada.gc_479","l10n_ohada.ohada_chart_template",,"True",
"pcg_4811","Immobilisations incorporelles","4811","account.data_account_type_current_assets","l10n_ohada.gc_481","l10n_ohada.ohada_chart_template",,"True",
"pcg_4812","Immobilisations corporelles","4812","account.data_account_type_current_assets","l10n_ohada.gc_481","l10n_ohada.ohada_chart_template",,"True",
"pcg_4813","Versements restant à effectuer sur titres de participation et titres immobilisés non libérés","4813","account.data_account_type_payable","l10n_ohada.gc_481","l10n_ohada.ohada_chart_template",,"True",
"pcg_4816","Réserve de propriétés (*)","4816","account.data_account_type_current_assets","l10n_ohada.gc_481","l10n_ohada.ohada_chart_template",,"True","(*) FACT - ref. FF et FG du TFT: ce compte n'est pas lu par les états financiers SYSCOHADA. Veuillez utiliser les sous-comptes pour distinguer les immobilisations corporelles des incorporelles"
"pcg_48161","Réserve de propriétés sur immobilisations corporelles","48161","account.data_account_type_current_assets","l10n_ohada.gc_481","l10n_ohada.ohada_chart_template",,"True",
"pcg_48162","Réserve de propriétés sur immobilisations incorporelles","48162","account.data_account_type_current_assets","l10n_ohada.gc_481","l10n_ohada.ohada_chart_template",,"True",
"pcg_4817","Retenues de garantie (*)","4817","account.data_account_type_receivable","l10n_ohada.gc_481","l10n_ohada.ohada_chart_template",,"True","(*) FACT - ref. FF et FG du TFT: ce compte n'est pas lu par les états financiers SYSCOHADA. Veuillez utiliser les sous-comptes pour distinguer les immobilisations corporelles des incorporelles"
"pcg_48171","Retenues de garantie sur immobilisations corporelles","48171","account.data_account_type_current_assets","l10n_ohada.gc_481","l10n_ohada.ohada_chart_template",,"True",
"pcg_48172","Retenues de garantie sur immobilisations incorporelles","48172","account.data_account_type_current_assets","l10n_ohada.gc_481","l10n_ohada.ohada_chart_template",,"True",
"pcg_4818","Factures non parvenues (*)","4818","account.data_account_type_payable","l10n_ohada.gc_481","l10n_ohada.ohada_chart_template",,"True","(*) FACT - ref. FF et FG du TFT: ce compte n'est pas lu par les états financiers SYSCOHADA. Veuillez utiliser les sous-comptes pour distinguer les immobilisations corporelles des incorporelles"
"pcg_48181","Factures non parvenues sur immobilisations corporelles","48181","account.data_account_type_current_assets","l10n_ohada.gc_481","l10n_ohada.ohada_chart_template",,"True",
"pcg_48182","Factures non parvenues sur immobilisations incorporelles","48182","account.data_account_type_current_assets","l10n_ohada.gc_481","l10n_ohada.ohada_chart_template",,"True",
"pcg_482","FOURNISSEURS D'INVESTISSEMENTS, EFFETS À PAYER","482","account.data_account_type_payable","l10n_ohada.gc_48","l10n_ohada.ohada_chart_template",,"True",
"pcg_4821","Immobilisations incorporelles","4821","account.data_account_type_current_assets","l10n_ohada.gc_482","l10n_ohada.ohada_chart_template",,"True",
"pcg_4822","Immobilisations corporelles","4822","account.data_account_type_current_assets","l10n_ohada.gc_482","l10n_ohada.ohada_chart_template",,"True",
"pcg_484","AUTRES DETTES HORS ACTIVITES ORDINAIRES (H.A.O.)","484","account.data_account_type_current_liabilities","l10n_ohada.gc_48","l10n_ohada.ohada_chart_template",,"True",
"pcg_4851","En compte, immobilisations incorporelles","4851","account.data_account_type_receivable","l10n_ohada.gc_485","l10n_ohada.ohada_chart_template",,"True",
"pcg_4852","En compte, immobilisations corporelles","4852","account.data_account_type_receivable","l10n_ohada.gc_485","l10n_ohada.ohada_chart_template",,"True",
"pcg_4853","Effets à recevoir, immobilisations incorporelles","4853","account.data_account_type_receivable","l10n_ohada.gc_485","l10n_ohada.ohada_chart_template",,"True",
"pcg_4854","Effets à recevoir, immobilisations corporelles","4854","account.data_account_type_receivable","l10n_ohada.gc_485","l10n_ohada.ohada_chart_template",,"True",
"pcg_4855","Effets escomptés non échus","4855","account.data_account_type_receivable","l10n_ohada.gc_485","l10n_ohada.ohada_chart_template",,"True",
"pcg_4857","Retenues de garantie","4857","account.data_account_type_receivable","l10n_ohada.gc_485","l10n_ohada.ohada_chart_template",,"True",
"pcg_4858","Factures à établir","4858","account.data_account_type_receivable","l10n_ohada.gc_485","l10n_ohada.ohada_chart_template",,"True",
"pcg_488","AUTRES CRÉANCES HORS ACTIVITÉS ORDINAIRES (H.A.O.)","488","account.data_account_type_receivable","l10n_ohada.gc_48","l10n_ohada.ohada_chart_template",,"True",
"pcg_490","DÉPRÉCIATIONS DES COMPTES FOURNISSEURS","490","account.data_account_type_current_liabilities","l10n_ohada.gc_49","l10n_ohada.ohada_chart_template",,"True",
"pcg_4911","Créances litigieuses","4911","account.data_account_type_receivable","l10n_ohada.gc_491","l10n_ohada.ohada_chart_template",,"True",
"pcg_4912","Créances douteuses","4912","account.data_account_type_receivable","l10n_ohada.gc_491","l10n_ohada.ohada_chart_template",,"True",
"pcg_492","DÉPRÉCIATIONS DES COMPTES PERSONNEL","492","account.data_account_type_current_liabilities","l10n_ohada.gc_49","l10n_ohada.ohada_chart_template",,"True",
"pcg_493","DÉPRÉCIATIONS DES COMPTES ORGANISMES SOCIAUX","493","account.data_account_type_current_liabilities","l10n_ohada.gc_49","l10n_ohada.ohada_chart_template",,"True",
"pcg_494","DÉPRÉCIATIONS DES COMPTES ÉTAT ET COLLECTIVITÉS PUBLIQUES","494","account.data_account_type_current_liabilities","l10n_ohada.gc_49","l10n_ohada.ohada_chart_template",,"True",
"pcg_495","DÉPRÉCIATIONS DES COMPTES ORGANISMES INTERNATIONAUX","495","account.data_account_type_current_liabilities","l10n_ohada.gc_49","l10n_ohada.ohada_chart_template",,"True",
"pcg_4962","Associés, comptes courants","4962","account.data_account_type_current_liabilities","l10n_ohada.gc_496","l10n_ohada.ohada_chart_template",,"True",
"pcg_4963","Associés, opérations faites en commun","4963","account.data_account_type_current_liabilities","l10n_ohada.gc_496","l10n_ohada.ohada_chart_template",,"True",
"pcg_4966","Groupe, comptes courants","4966","account.data_account_type_current_liabilities","l10n_ohada.gc_496","l10n_ohada.ohada_chart_template",,"True",
"pcg_497","DÉPRÉCIATIONS DES COMPTES DÉBITEURS DIVERS","497","account.data_account_type_receivable","l10n_ohada.gc_49","l10n_ohada.ohada_chart_template",,"True",
"pcg_4985","Créances sur cessions d'immobilisations","4985","account.data_account_type_receivable","l10n_ohada.gc_498","l10n_ohada.ohada_chart_template",,"True",
"pcg_4986","Créances sur cessions de titres de placement","4986","account.data_account_type_receivable","l10n_ohada.gc_498","l10n_ohada.ohada_chart_template",,"True",
"pcg_4988","Autres créances H.A.O.","4988","account.data_account_type_receivable","l10n_ohada.gc_498","l10n_ohada.ohada_chart_template",,"True",
"pcg_4991","Sur opérations d'exploitation","4991","account.data_account_type_current_liabilities","l10n_ohada.gc_499","l10n_ohada.ohada_chart_template",,"True",
"pcg_4997","Sur opérations financières","4997","account.data_account_type_current_liabilities","l10n_ohada.gc_499","l10n_ohada.ohada_chart_template",,"True",
"pcg_4998","Sur opérations H.A.O.","4998","account.data_account_type_current_liabilities","l10n_ohada.gc_499","l10n_ohada.ohada_chart_template",,"True",
"pcg_5011","Titres du Trésor à court terme","5011","account.data_account_type_liquidity","l10n_ohada.gc_501","l10n_ohada.ohada_chart_template",,,
"pcg_5012","Titres d'organismes financiers","5012","account.data_account_type_liquidity","l10n_ohada.gc_501","l10n_ohada.ohada_chart_template",,,
"pcg_5013","Bons de caisse à court terme","5013","account.data_account_type_liquidity","l10n_ohada.gc_501","l10n_ohada.ohada_chart_template",,,
"pcg_5016","Frais d'acquisition des titres de trésor et bons de caisse","5016","account.data_account_type_liquidity","l10n_ohada.gc_501","l10n_ohada.ohada_chart_template",,,
"pcg_5021","Actions ou parts propres","5021","account.data_account_type_liquidity","l10n_ohada.gc_502","l10n_ohada.ohada_chart_template",,,
"pcg_5022","Actions cotées","5022","account.data_account_type_liquidity","l10n_ohada.gc_502","l10n_ohada.ohada_chart_template",,,
"pcg_5023","Actions non cotées","5023","account.data_account_type_liquidity","l10n_ohada.gc_502","l10n_ohada.ohada_chart_template",,,
"pcg_5024","Actions démembrées (certificats d'investissement ; droits de vote)","5024","account.data_account_type_liquidity","l10n_ohada.gc_502","l10n_ohada.ohada_chart_template",,,
"pcg_5025","Autres actions","5025","account.data_account_type_liquidity","l10n_ohada.gc_502","l10n_ohada.ohada_chart_template",,,
"pcg_5026","Frais d'acquisition des actions","5026","account.data_account_type_liquidity","l10n_ohada.gc_502","l10n_ohada.ohada_chart_template",,,
"pcg_5031","Obligations émises par la société et rachetées par elle","5031","account.data_account_type_liquidity","l10n_ohada.gc_503","l10n_ohada.ohada_chart_template",,,
"pcg_5032","Obligations cotées","5032","account.data_account_type_liquidity","l10n_ohada.gc_503","l10n_ohada.ohada_chart_template",,,
"pcg_5033","Obligations non cotées","5033","account.data_account_type_liquidity","l10n_ohada.gc_503","l10n_ohada.ohada_chart_template",,,
"pcg_5035","Autres obligations","5035","account.data_account_type_liquidity","l10n_ohada.gc_503","l10n_ohada.ohada_chart_template",,,
"pcg_5036","Frais d'acquisition des obligations","5036","account.data_account_type_liquidity","l10n_ohada.gc_503","l10n_ohada.ohada_chart_template",,,
"pcg_5042","Bons de souscription d'actions","5042","account.data_account_type_liquidity","l10n_ohada.gc_504","l10n_ohada.ohada_chart_template",,,
"pcg_5043","Bons de souscription d'obligations","5043","account.data_account_type_liquidity","l10n_ohada.gc_504","l10n_ohada.ohada_chart_template",,,
"pcg_505","TITRES NÉGOCIABLES HORS REGION","505","account.data_account_type_liquidity","l10n_ohada.gc_50","l10n_ohada.ohada_chart_template",,,
"pcg_5061","Titres du Trésor et bons de caisse à court terme","5061","account.data_account_type_liquidity","l10n_ohada.gc_506","l10n_ohada.ohada_chart_template",,,
"pcg_5062","Actions","5062","account.data_account_type_liquidity","l10n_ohada.gc_506","l10n_ohada.ohada_chart_template",,,
"pcg_5063","Obligations","5063","account.data_account_type_liquidity","l10n_ohada.gc_506","l10n_ohada.ohada_chart_template",,,
"pcg_508","AUTRES TIRES DE PLACEMENT ET CRÉANCES ASSIMILÉES","508","account.data_account_type_liquidity","l10n_ohada.gc_50","l10n_ohada.ohada_chart_template",,,
"pcg_511","EFFETS À ENCAISSER","511","account.data_account_type_liquidity","l10n_ohada.gc_51","l10n_ohada.ohada_chart_template",,,
"pcg_512","EFFETS À L'ENCAISSEMENT","512","account.data_account_type_liquidity","l10n_ohada.gc_51","l10n_ohada.ohada_chart_template",,,
"pcg_513","CHÈQUES À ENCAISSER","513","account.data_account_type_liquidity","l10n_ohada.gc_51","l10n_ohada.ohada_chart_template",,,
"pcg_514","CHÈQUES À L'ENCAISSEMENT","514","account.data_account_type_current_assets","l10n_ohada.gc_51","l10n_ohada.ohada_chart_template",,"True",
"pcg_515","CARTES DE CRÉDIT À ENCAISSER","515","account.data_account_type_liquidity","l10n_ohada.gc_51","l10n_ohada.ohada_chart_template",,,
"pcg_5181","Warrants","5181","account.data_account_type_liquidity","l10n_ohada.gc_518","l10n_ohada.ohada_chart_template",,,
"pcg_5182","Billets de fonds","5182","account.data_account_type_liquidity","l10n_ohada.gc_518","l10n_ohada.ohada_chart_template",,,
"pcg_5185","Chèques de voyage","5185","account.data_account_type_liquidity","l10n_ohada.gc_518","l10n_ohada.ohada_chart_template",,,
"pcg_5186","Coupons échus","5186","account.data_account_type_liquidity","l10n_ohada.gc_518","l10n_ohada.ohada_chart_template",,,
"pcg_5187","Intérêts échus des obligations","5187","account.data_account_type_liquidity","l10n_ohada.gc_518","l10n_ohada.ohada_chart_template",,,
"pcg_5211","Banques en monnaie nationale","5211","account.data_account_type_liquidity","l10n_ohada.gc_521","l10n_ohada.ohada_chart_template",,,
"pcg_5212","Banques en devises","5212","account.data_account_type_liquidity","l10n_ohada.gc_521","l10n_ohada.ohada_chart_template",,,
"pcg_522","BANQUES AUTRES ÉTATS RÉGION","522","account.data_account_type_liquidity","l10n_ohada.gc_52","l10n_ohada.ohada_chart_template",,,
"pcg_523","BANQUES AUTRES ÉTATS ZONE MONÉTAIRE","523","account.data_account_type_liquidity","l10n_ohada.gc_52","l10n_ohada.ohada_chart_template",,,
"pcg_524","BANQUES HORS ZONE MONÉTAIRE","524","account.data_account_type_liquidity","l10n_ohada.gc_52","l10n_ohada.ohada_chart_template",,,
"pcg_525","BANQUES DÉPÔTS À TERME","525","account.data_account_type_liquidity","l10n_ohada.gc_52","l10n_ohada.ohada_chart_template",,,
"pcg_5261","Banques, intérêts courus charges à payer","5261","account.data_account_type_liquidity","l10n_ohada.gc_526","l10n_ohada.ohada_chart_template",,,
"pcg_5262","Banques, intérêts courus produits à recevoir","5262","account.data_account_type_liquidity","l10n_ohada.gc_526","l10n_ohada.ohada_chart_template",,,
"pcg_531","CHÈQUES POSTAUX","531","account.data_account_type_liquidity","l10n_ohada.gc_53","l10n_ohada.ohada_chart_template",,,
"pcg_532","TRÉSOR","532","account.data_account_type_liquidity","l10n_ohada.gc_53","l10n_ohada.ohada_chart_template",,,
"pcg_533","SOCIÉTÉS DE GESTION ET D'INTERMÉDIATION (S.G.I.)","533","account.data_account_type_liquidity","l10n_ohada.gc_53","l10n_ohada.ohada_chart_template",,,
"pcg_536","ETABLISSEMENTS FINANCIERS, INTERETS COURUS","536","account.data_account_type_liquidity","l10n_ohada.gc_53","l10n_ohada.ohada_chart_template",,,
"pcg_538","AUTRES ORGANISMES FINANCIERS","538","account.data_account_type_liquidity","l10n_ohada.gc_53","l10n_ohada.ohada_chart_template",,,
"pcg_541","OPTIONS DE TAUX D'INTÉRÊT","541","account.data_account_type_liquidity","l10n_ohada.gc_54","l10n_ohada.ohada_chart_template",,,
"pcg_542","OPTIONS DE TAUX DE CHANGE","542","account.data_account_type_liquidity","l10n_ohada.gc_54","l10n_ohada.ohada_chart_template",,,
"pcg_543","OPTIONS DE TAUX BOURSIERS","543","account.data_account_type_liquidity","l10n_ohada.gc_54","l10n_ohada.ohada_chart_template",,,
"pcg_544","INSTRUMENTS DE MARCHÉS À TERME","544","account.data_account_type_liquidity","l10n_ohada.gc_54","l10n_ohada.ohada_chart_template",,,
"pcg_545","AVOIRS D'OR ET AUTRES MÉTAUX PRÉCIEUX (*)","545","account.data_account_type_liquidity","l10n_ohada.gc_54","l10n_ohada.ohada_chart_template",,,"(*) Pièces, barres, louis d'or et autres métaux précieux (argent, diamant), acquis en vue d'une cession à court terme. Ils jouent donc le rôle d'instrument de trésorerie"
"pcg_551","MONNAIE ÉLECTRONIQUE - CARTE CARBURANT","551","account.data_account_type_liquidity","l10n_ohada.gc_55","l10n_ohada.ohada_chart_template",,,
"pcg_552","MONNAIE ÉLECTRONIQUE - TÉLÉPHONE PORTABLE","552","account.data_account_type_liquidity","l10n_ohada.gc_55","l10n_ohada.ohada_chart_template",,,
"pcg_553","MONNAIE ÉLECTRONIQUE - CARTE PÉAGE","553","account.data_account_type_liquidity","l10n_ohada.gc_55","l10n_ohada.ohada_chart_template",,,
"pcg_554","PORTE-MONNAIE ÉLECTRONIQUE","554","account.data_account_type_liquidity","l10n_ohada.gc_55","l10n_ohada.ohada_chart_template",,,
"pcg_558","AUTRES INSTRUMENTS MONNAIE ÉLECTRONIQUE","558","account.data_account_type_liquidity","l10n_ohada.gc_55","l10n_ohada.ohada_chart_template",,,
"pcg_561","CRÉDITS DE TRÉSORERIE","561","account.data_account_type_liquidity","l10n_ohada.gc_56","l10n_ohada.ohada_chart_template",,,
"pcg_564","ESCOMPTE DE CRÉDITS DE CAMPAGNE","564","account.data_account_type_liquidity","l10n_ohada.gc_56","l10n_ohada.ohada_chart_template",,,
"pcg_565","ESCOMPTE DE CRÉDITS ORDINAIRES","565","account.data_account_type_liquidity","l10n_ohada.gc_56","l10n_ohada.ohada_chart_template",,,
"pcg_566","BANQUES, CREDITS DE TRESORERIE, INTERETS COURUS(*)","566","account.data_account_type_liquidity","l10n_ohada.gc_56","l10n_ohada.ohada_chart_template",,,"(*) FACT - ref note 20 : Veuillez utiliser les sous-comptes pour une distinction entre crédits de trésorerie et intétrêts courus. "
"pcg_5661","Banques, intérets courus","5661","account.data_account_type_liquidity","l10n_ohada.gc_566","l10n_ohada.ohada_chart_template",,,"(*) FACT - ref note 20 : Sous-compte à utiliser "
"pcg_5662","Banques, crédits de trésorerie","5662","account.data_account_type_liquidity","l10n_ohada.gc_566","l10n_ohada.ohada_chart_template",,,"(*) FACT - ref note 20 : Sous-compte à utiliser "
"pcg_5711","Caisse en monnaie nationale","5711","account.data_account_type_liquidity","l10n_ohada.gc_571","l10n_ohada.ohada_chart_template",,,
"pcg_5712","Caisse en devises","5712","account.data_account_type_liquidity","l10n_ohada.gc_571","l10n_ohada.ohada_chart_template",,,
"pcg_5721","en monnaie nationale","5721","account.data_account_type_liquidity","l10n_ohada.gc_572","l10n_ohada.ohada_chart_template",,,
"pcg_5722","en devises","5722","account.data_account_type_liquidity","l10n_ohada.gc_572","l10n_ohada.ohada_chart_template",,,
"pcg_5731","en monnaie nationale","5731","account.data_account_type_liquidity","l10n_ohada.gc_573","l10n_ohada.ohada_chart_template",,,
"pcg_5732","en devises","5732","account.data_account_type_liquidity","l10n_ohada.gc_573","l10n_ohada.ohada_chart_template",,,
"pcg_581","RÉGIES D'AVANCE","581","account.data_account_type_current_assets","l10n_ohada.gc_58","l10n_ohada.ohada_chart_template",,"True",
"pcg_582","ACCRÉDITIFS","582","account.data_account_type_current_assets","l10n_ohada.gc_58","l10n_ohada.ohada_chart_template",,"True",
"pcg_585","VIREMENTS DE FONDS","585","account.data_account_type_current_assets","l10n_ohada.gc_58","l10n_ohada.ohada_chart_template",,"True",
"pcg_588","AUTRES VIREMENTS INTERNES","588","account.data_account_type_current_assets","l10n_ohada.gc_58","l10n_ohada.ohada_chart_template",,"True",
"pcg_590","DÉPRÉCIATIONS DES TITRES DE PLACEMENT","590","account.data_account_type_current_assets","l10n_ohada.gc_59","l10n_ohada.ohada_chart_template",,,
"pcg_591","DÉPRÉCIATIONS DES TITRES ET VALEURS À ENCAISSER","591","account.data_account_type_current_assets","l10n_ohada.gc_59","l10n_ohada.ohada_chart_template",,,
"pcg_592","DÉPRÉCIATIONS DES COMPTES BANQUES","592","account.data_account_type_current_assets","l10n_ohada.gc_59","l10n_ohada.ohada_chart_template",,,
"pcg_593","DÉPRÉCIATIONS DES COMPTES ÉTABLISSEMENTS FINANCIERS ET ASSIMILÉS","593","account.data_account_type_current_assets","l10n_ohada.gc_59","l10n_ohada.ohada_chart_template",,,
"pcg_594","DÉPRÉCIATIONS DES COMPTES D’INSTRUMENTS DE TRÉSORERIE","594","account.data_account_type_current_assets","l10n_ohada.gc_59","l10n_ohada.ohada_chart_template",,,
"pcg_599","PROVISIONS POUR RISQUES À COURT TERME À CARACTÈRE FINANCIER","599","account.data_account_type_current_assets","l10n_ohada.gc_59","l10n_ohada.ohada_chart_template",,,
"pcg_6011","dans la Région","6011","account.data_account_type_expenses","l10n_ohada.gc_601","l10n_ohada.ohada_chart_template",,,
"pcg_6012","hors Région","6012","account.data_account_type_expenses","l10n_ohada.gc_601","l10n_ohada.ohada_chart_template",,,
